Forecast_Week,Store_ID,SKU_ID,unique_id,Geography,Region,Cluster,Ownership,Category,Sub_Category,Segment,Attribute_Claim,Brand,List_Price_USD,Unit_Cost_USD,LightGBM_Forecast,Forecast_Lower,Forecast_Upper,Final_Forecast,Selected_Model,Total_Sales,Total_Sales_Lower,Total_Sales_Upper,Total_Margin,Total_Margin_Lower,Total_Margin_Upper
2026-28,ST01,SKU0016,ST01_SKU0016,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Dandruff,NourishLab,23.49,13.39,35.5748454323017,6.522722883086917,64.26489301482005,35.5748454323017,LightGBM,835.65,153.22,1509.58,359.31,65.88,649.08
2026-23,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,57.35708569562035,20.529246851448246,112.9034952722722,57.35708569562035,LightGBM,1037.02,371.17,2041.3,332.1,118.86,653.71
2026-24,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,60.37809104206481,21.25913614952949,108.26577416544721,60.37809104206481,LightGBM,1091.64,384.37,1957.45,349.59,123.09,626.86
2026-25,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,66.95692257444665,20.641523241893275,122.63598308313793,66.95692257444665,LightGBM,1210.58,373.2,2217.26,387.68,119.51,710.06
2026-26,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,74.41227198996772,27.17911141474912,128.85313720989623,74.41227198996772,LightGBM,1345.37,491.4,2329.66,430.85,157.37,746.06
2026-27,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,67.0398189151608,24.772786443818628,113.23430472291369,67.0398189151608,LightGBM,1212.08,447.89,2047.28,388.16,143.43,655.63
2026-28,ST01,SKU0017,ST01_SKU0017,West,West,Premium Urban,Competitor,Hair Care,Hair Color,Mainstream,Anti Hair Fall,PureMane,18.08,12.29,66.54309155973084,24.79404758389901,110.32976241468027,66.54309155973084,LightGBM,1203.1,448.28,1994.76,385.28,143.56,638.81
2026-23,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,22.628595460540488,0.0,70.63117955242913,22.628595460540488,LightGBM,343.28,0.0,1071.47,85.76,0.0,267.69
2026-24,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,25.07920989379204,0.35342109712594255,64.6142304508251,25.07920989379204,LightGBM,380.45,5.36,980.2,95.05,1.34,244.89
2026-25,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,20.309170463526108,0.06362109982336898,56.84239604056705,20.309170463526108,LightGBM,308.09,0.97,862.3,76.97,0.24,215.43
2026-26,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,20.195828071194406,1.8327831891179047,54.08822333615618,20.195828071194406,LightGBM,306.37,27.8,820.52,76.54,6.95,204.99
2026-27,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,19.57684808357812,0.7520768142274311,39.36683669946581,19.57684808357812,LightGBM,296.98,11.41,597.19,74.2,2.85,149.2
2026-28,ST01,SKU0018,ST01_SKU0018,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Damage Repair,PureMane,15.17,11.38,21.916298788848074,2.321495916716657,40.66146314954196,21.916298788848074,LightGBM,332.47,35.22,616.83,83.06,8.8,154.11
2026-23,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,76.22544736391752,28.468307584157223,128.46559040891105,76.22544736391752,LightGBM,1996.34,745.58,3364.51,419.24,156.58,706.56
2026-24,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,69.05508937070445,26.559603801191802,119.38880819668078,69.05508937070445,LightGBM,1808.55,695.6,3126.79,379.8,146.08,656.64
2026-25,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,74.41227198996772,27.545797565915368,124.87690095423976,74.41227198996772,LightGBM,1948.86,721.42,3270.53,409.27,151.5,686.82
2026-26,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,75.62235582661368,28.008713262664163,123.56254409356389,75.62235582661368,LightGBM,1980.55,733.55,3236.1,415.92,154.05,679.59
2026-27,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,69.62770767168362,27.99655544998606,113.76626821889987,69.62770767168362,LightGBM,1823.55,733.23,2979.54,382.95,153.98,625.71
2026-28,ST01,SKU0019,ST01_SKU0019,West,West,Premium Urban,Own,Hair Care,Treatment,Mainstream,Argan Oil,EarthTress,26.19,20.69,67.7531753963768,25.893592689129033,114.09315079940166,67.7531753963768,LightGBM,1774.46,678.15,2988.1,372.64,142.41,627.51
2026-23,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,14.827222253179675,0.0,39.44003629220026,14.827222253179675,LightGBM,210.99,0.0,561.23,48.49,0.0,128.97
2026-24,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,16.521180815306543,0.0,43.92643761489974,16.521180815306543,LightGBM,235.1,0.0,625.07,54.02,0.0,143.64
2026-25,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,16.462090631182306,0.03841966267899281,42.78741586597827,16.462090631182306,LightGBM,234.26,0.55,608.86,53.83,0.13,139.91
2026-26,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,16.246547400453682,0.011841919917563483,42.758855578223844,16.246547400453682,LightGBM,231.19,0.17,608.46,53.13,0.04,139.82
2026-27,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,13.957726246784269,2.2364947757035347,35.16840862483848,13.957726246784269,LightGBM,198.62,31.83,500.45,45.64,7.31,115.0
2026-28,ST01,SKU0020,ST01_SKU0020,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Damage Repair,GlossRoot,14.23,10.96,13.957726246784269,2.117258185908884,35.986186424291944,13.957726246784269,LightGBM,198.62,30.13,512.08,45.64,6.92,117.67
2026-23,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,81.43120413240155,24.1298591586094,130.32366216547823,81.43120413240155,LightGBM,1631.07,483.32,2610.38,635.98,188.45,1017.83
2026-24,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,82.1014935568624,33.320688199562014,128.77630619723766,82.1014935568624,LightGBM,1644.49,667.41,2579.39,641.21,260.23,1005.74
2026-25,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,74.18710432378059,30.372662380745172,127.52931102312951,74.18710432378059,LightGBM,1485.97,608.36,2554.41,579.4,237.21,996.0
2026-26,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,69.56548600590925,26.80542312461399,118.92276447174152,69.56548600590925,LightGBM,1393.4,536.91,2382.02,543.31,209.35,928.79
2026-27,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,69.53595022487264,27.413446654026902,113.86050512093334,69.53595022487264,LightGBM,1392.81,549.09,2280.63,543.08,214.1,889.25
2026-28,ST01,SKU0021,ST01_SKU0021,West,West,Premium Urban,Own,Hair Care,Hair Oil,Mainstream,Color Protection,EarthTress,20.03,12.22,67.7531753963768,27.324018145162217,111.61460072538156,67.7531753963768,LightGBM,1357.1,547.3,2235.64,529.15,213.4,871.71
2026-23,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,61.776125355940316,23.142739046791057,115.80875334828153,61.776125355940316,LightGBM,1535.14,575.1,2877.85,445.41,166.86,834.98
2026-24,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,57.84818577431924,21.15568207841011,105.04511323577005,57.84818577431924,LightGBM,1437.53,525.72,2610.37,417.09,152.53,757.38
2026-25,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,60.547757206026475,25.64559671166374,116.95234944534458,60.547757206026475,LightGBM,1504.61,637.29,2906.27,436.55,184.9,843.23
2026-26,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,60.147712602527676,23.972498815701965,107.96830619522376,60.147712602527676,LightGBM,1494.67,595.72,2683.01,433.67,172.84,778.45
2026-27,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,59.98027287917001,26.70945397593766,104.84396160582328,59.98027287917001,LightGBM,1490.51,663.73,2605.37,432.46,192.58,755.92
2026-28,ST01,SKU0022,ST01_SKU0022,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Anti Dandruff,SilkenAura,24.85,17.64,61.46179355393992,27.15896584899071,112.04059432506502,61.46179355393992,LightGBM,1527.33,674.9,2784.21,443.14,195.82,807.81
2026-23,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,16.315710866613998,0.04781971780947461,43.25929385578705,16.315710866613998,LightGBM,259.42,0.76,687.82,54.49,0.16,144.49
2026-24,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,15.232504377381236,0.3543814561944599,43.836477269412754,15.232504377381236,LightGBM,242.2,5.63,697.0,50.88,1.18,146.41
2026-25,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,14.473567732542898,1.6617365062735372,45.471936415453996,14.473567732542898,LightGBM,230.13,26.42,723.0,48.34,5.55,151.88
2026-26,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,16.253449932567705,1.6314332820664683,45.50719526884032,16.253449932567705,LightGBM,258.43,25.94,723.56,54.29,5.45,151.99
2026-27,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,16.092175804190493,2.2710992080885113,37.78021502359538,16.092175804190493,LightGBM,255.87,36.11,600.71,53.75,7.59,126.19
2026-28,ST01,SKU0023,ST01_SKU0023,West,West,Premium Urban,Competitor,Hair Care,Treatment,Mainstream,Biotin,VitalStrand,15.9,12.56,16.092175804190493,2.949762822414222,38.47546817257644,16.092175804190493,LightGBM,255.87,46.9,611.76,53.75,9.85,128.51
2026-23,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,600.6649087282759,411.2245026263214,731.3901521701064,600.6649087282759,LightGBM,18950.98,12974.13,23075.36,6066.72,4153.37,7387.04
2026-24,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,589.0422329373448,426.00173463257556,710.1157492616428,589.0422329373448,LightGBM,18584.28,13440.35,22404.15,5949.33,4302.62,7172.17
2026-25,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,621.0909527260425,401.4343824812491,774.0479366313099,621.0909527260425,LightGBM,19595.42,12665.25,24421.21,6273.02,4054.49,7817.88
2026-26,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,625.2750720603425,411.5999107736035,769.3756856624556,625.2750720603425,LightGBM,19727.43,12985.98,24273.8,6315.28,4157.16,7770.69
2026-27,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,644.6704263345805,428.9305046975672,822.6314001177616,644.6704263345805,LightGBM,20339.35,13532.76,25954.02,6511.17,4332.2,8308.58
2026-28,ST01,SKU0024,ST01_SKU0024,West,West,Premium Urban,Competitor,Hair Care,Hair Mask,Premium,Argan Oil,NourishLab,31.55,21.45,703.1557879356449,437.49579122318784,834.8128096576806,703.1557879356449,LightGBM,22184.57,13802.99,26338.34,7101.87,4418.71,8431.61
2026-23,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,122.20230304048981,64.6778420904426,193.32273647300605,122.20230304048981,LightGBM,2040.78,1080.12,3228.49,856.64,453.39,1355.19
2026-24,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,121.99438235679162,61.4589833884356,180.16488705589128,121.99438235679162,LightGBM,2037.31,1026.37,3008.75,855.18,430.83,1262.96
2026-25,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,120.96332199581383,61.99008861008969,194.53425716572596,120.96332199581383,LightGBM,2020.09,1035.23,3248.72,847.95,434.55,1363.69
2026-26,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,121.32032405977685,58.08930593217137,190.59726481418818,121.32032405977685,LightGBM,2026.05,970.09,3182.97,850.46,407.21,1336.09
2026-27,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,135.73425641311024,68.86734973402065,218.48595482638666,135.73425641311024,LightGBM,2266.76,1150.08,3648.72,951.5,482.76,1531.59
2026-28,ST01,SKU0025,ST01_SKU0025,West,West,Premium Urban,Own,Hair Care,Conditioner,Mainstream,Anti Dandruff,Lustra Botanix,16.7,9.69,123.00447295532526,58.36410663413704,195.26710494634162,123.00447295532526,LightGBM,2054.17,974.68,3260.96,862.26,409.13,1368.82
2026-23,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,144.95709265296358,73.10369408486044,238.61109987843574,144.95709265296358,LightGBM,2828.11,1426.25,4655.3,848.0,427.66,1395.87
2026-24,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,147.16160662412747,73.42441262315943,244.98994961963774,147.16160662412747,LightGBM,2871.12,1432.51,4779.75,860.9,429.53,1433.19
2026-25,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,128.8298172999435,59.599278819837814,200.62772909639818,128.8298172999435,LightGBM,2513.47,1162.78,3914.25,753.65,348.66,1173.67
2026-26,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,124.97382213990427,59.59861948983728,191.47259052534488,124.97382213990427,LightGBM,2438.24,1162.77,3735.63,731.1,348.65,1120.11
2026-27,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,127.48498350762331,59.718841825821684,188.36404364806435,127.48498350762331,LightGBM,2487.23,1165.11,3674.98,745.79,349.36,1101.93
2026-28,ST01,SKU0026,ST01_SKU0026,West,West,Premium Urban,Own,Hair Care,Shampoo,Mainstream,Anti Dandruff,Lustra Botanix,19.51,13.66,130.18226681012328,58.68416584243553,188.10482513600687,130.18226681012328,LightGBM,2539.86,1144.93,3669.93,761.57,343.3,1100.41
2026-23,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,370.00030312196446,251.62715858246386,483.8717807738133,370.00030312196446,LightGBM,10689.31,7269.51,13979.06,4380.8,2979.27,5729.04
2026-24,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,385.03727820314566,257.30185959615307,515.31326052047,385.03727820314566,LightGBM,11123.73,7433.45,14887.4,4558.84,3046.45,6101.31
2026-25,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,388.2264054094156,253.0721120324282,528.3653119841665,388.2264054094156,LightGBM,11215.86,7311.25,15264.47,4596.6,2996.37,6255.85
2026-26,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,389.1535105746781,255.7935118223607,544.7433809133714,389.1535105746781,LightGBM,11242.64,7389.87,15737.64,4607.58,3028.6,6449.76
2026-27,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,390.3217672786613,267.4867105432636,533.4268645681806,390.3217672786613,LightGBM,11276.4,7727.69,15410.7,4621.41,3167.04,6315.77
2026-28,ST01,SKU0027,ST01_SKU0027,West,West,Premium Urban,Own,Hair Care,Hair Color,Premium,Smoothening,EarthTress,28.89,17.05,380.5087276430027,268.1989797366719,541.8577349457071,380.5087276430027,LightGBM,10992.9,7748.27,15654.27,4505.22,3175.48,6415.6
2026-23,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,88.45103292551597,34.4521559191789,151.04854591489297,88.45103292551597,LightGBM,1041.95,405.85,1779.35,312.23,121.62,533.2
2026-24,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,76.36639308973669,26.12922653584419,128.93217817058232,76.36639308973669,LightGBM,899.6,307.8,1518.82,269.57,92.24,455.13
2026-25,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,80.15416421266539,31.28748744173988,139.4399041012399,80.15416421266539,LightGBM,944.22,368.57,1642.6,282.94,110.44,492.22
2026-26,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,81.56846531396577,30.47836050392021,138.5136996520291,81.56846531396577,LightGBM,960.88,359.04,1631.69,287.94,107.59,488.95
2026-27,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,80.85494722934493,32.62649613750123,125.74525277773687,80.85494722934493,LightGBM,952.47,384.34,1481.28,285.42,115.17,443.88
2026-28,ST01,SKU0028,ST01_SKU0028,West,West,Premium Urban,Competitor,Hair Care,Conditioner,Economy,Keratin,SilkenAura,11.78,8.25,83.94065078207365,33.16023911834339,129.3151258662748,83.94065078207365,LightGBM,988.82,390.63,1523.33,296.31,117.06,456.48
2026-23,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,147.8221477567366,83.96413557111352,234.39252273029842,147.8221477567366,LightGBM,2912.1,1654.09,4617.53,873.63,496.23,1385.26
2026-24,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,147.42562851928523,80.83491444550515,225.42329221615046,147.42562851928523,LightGBM,2904.28,1592.45,4440.84,871.29,477.73,1332.25
2026-25,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,162.0596946668428,81.79328692464794,256.56478139277294,162.0596946668428,LightGBM,3192.58,1611.33,5054.33,957.77,483.4,1516.3
2026-26,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,162.0596946668428,81.47684104191542,255.33190356882525,162.0596946668428,LightGBM,3192.58,1605.09,5030.04,957.77,481.53,1509.01
2026-27,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,169.41396759238157,83.77025990789028,269.3778020167529,169.41396759238157,LightGBM,3337.46,1650.27,5306.74,1001.24,495.08,1592.02
2026-28,ST01,SKU0029,ST01_SKU0029,West,West,Premium Urban,Competitor,Hair Care,Hair Serum,Mainstream,Sulphate Free,GlossRoot,19.7,13.79,167.87596426433848,74.73016542086468,261.489299572313,167.87596426433848,LightGBM,3307.16,1472.18,5151.34,992.15,441.66,1545.4
2026-23,ST01,SKU0030,ST01_SKU0030,West,West,Premium Urban,Competitor,Hair Care,Treatment,Economy,Anti Dandruff,GlossRoot,8.31,6.15,20.665317159000843,0.0,51.805141840437514,20.665317159000843,LightGBM,171.73,0.0,430.5,44.64,0.0,111.9
