Year_WK,Store_ID,SKU_ID,Quantity_Sold,Quantity_Available
2026-08,ST01,SKU0014,4,0
2026-09,ST01,SKU0014,0,0
2026-10,ST01,SKU0014,0,0
2026-11,ST01,SKU0014,0,0
2026-12,ST01,SKU0014,4,0
2026-13,ST01,SKU0014,21,0
2026-14,ST01,SKU0014,23,0
2026-15,ST01,SKU0014,1,0
2026-16,ST01,SKU0014,11,0
2026-17,ST01,SKU0014,30,0
2026-18,ST01,SKU0014,10,0
2026-19,ST01,SKU0014,15,0
2026-20,ST01,SKU0014,30,0
2026-21,ST01,SKU0014,25,0
2026-22,ST01,SKU0014,0,0
2025-22,ST01,SKU0015,48,1583
2025-23,ST01,SKU0015,280,1191
2025-24,ST01,SKU0015,341,828
2025-25,ST01,SKU0015,361,387
2025-26,ST01,SKU0015,278,36
2025-27,ST01,SKU0015,567,1913
2025-28,ST01,SKU0015,580,1462
2025-29,ST01,SKU0015,265,1059
2025-30,ST01,SKU0015,188,647
2025-31,ST01,SKU0015,444,206
2025-32,ST01,SKU0015,446,1752
2025-33,ST01,SKU0015,483,1346
2025-34,ST01,SKU0015,315,930
2025-35,ST01,SKU0015,400,502
2025-36,ST01,SKU0015,361,92
2025-37,ST01,SKU0015,314,1569
2025-38,ST01,SKU0015,729,1141
2025-39,ST01,SKU0015,335,750
2025-40,ST01,SKU0015,327,367
2025-41,ST01,SKU0015,333,1996
2025-42,ST01,SKU0015,369,1634
2025-43,ST01,SKU0015,705,1239
2025-44,ST01,SKU0015,676,811
2025-45,ST01,SKU0015,363,391
2025-46,ST01,SKU0015,318,1895
2025-47,ST01,SKU0015,396,1465
2025-48,ST01,SKU0015,355,1026
2025-49,ST01,SKU0015,449,608
2025-50,ST01,SKU0015,415,189
2025-51,ST01,SKU0015,503,1721
2025-52,ST01,SKU0015,644,1323
2026-01,ST01,SKU0015,381,1346
2026-02,ST01,SKU0015,270,995
2026-03,ST01,SKU0015,549,923
2026-04,ST01,SKU0015,372,1418
2026-05,ST01,SKU0015,367,1029
2026-06,ST01,SKU0015,563,611
2026-07,ST01,SKU0015,373,392
2026-08,ST01,SKU0015,269,2048
2026-09,ST01,SKU0015,450,1669
2026-10,ST01,SKU0015,489,1240
2026-11,ST01,SKU0015,547,615
2026-12,ST01,SKU0015,481,187
2026-13,ST01,SKU0015,322,949
2026-14,ST01,SKU0015,468,543
2026-15,ST01,SKU0015,381,148
2026-16,ST01,SKU0015,293,1905
2026-17,ST01,SKU0015,639,1522
2026-18,ST01,SKU0015,394,1144
2026-19,ST01,SKU0015,235,753
2026-20,ST01,SKU0015,342,353
2026-21,ST01,SKU0015,504,966
2026-22,ST01,SKU0015,346,1930
2025-22,ST01,SKU0016,0,0
2025-23,ST01,SKU0016,0,0
2025-24,ST01,SKU0016,0,0
2025-25,ST01,SKU0016,0,0
2025-26,ST01,SKU0016,0,0
2025-27,ST01,SKU0016,0,0
2025-28,ST01,SKU0016,0,0
2025-29,ST01,SKU0016,0,0
2025-30,ST01,SKU0016,0,0
2025-31,ST01,SKU0016,0,0
2025-32,ST01,SKU0016,0,0
2025-33,ST01,SKU0016,0,0
2025-34,ST01,SKU0016,0,0
2025-35,ST01,SKU0016,0,0
2025-36,ST01,SKU0016,0,0
2025-37,ST01,SKU0016,0,0
2025-38,ST01,SKU0016,0,0
2025-39,ST01,SKU0016,0,0
2025-40,ST01,SKU0016,0,0
2025-41,ST01,SKU0016,0,0
2025-42,ST01,SKU0016,0,0
2025-43,ST01,SKU0016,0,0
2025-44,ST01,SKU0016,0,0
2025-45,ST01,SKU0016,0,0
2025-46,ST01,SKU0016,0,0
2025-47,ST01,SKU0016,0,0
2025-48,ST01,SKU0016,0,0
2025-49,ST01,SKU0016,0,0
2025-50,ST01,SKU0016,0,0
2025-51,ST01,SKU0016,0,0
2025-52,ST01,SKU0016,0,0
2026-01,ST01,SKU0016,59,0
2026-02,ST01,SKU0016,33,0
2026-03,ST01,SKU0016,11,0
2026-04,ST01,SKU0016,37,0
2026-05,ST01,SKU0016,14,0
2026-06,ST01,SKU0016,170,0
2026-07,ST01,SKU0016,48,0
2026-08,ST01,SKU0016,7,0
2026-09,ST01,SKU0016,72,0
2026-10,ST01,SKU0016,10,0
2026-11,ST01,SKU0016,13,0
2026-12,ST01,SKU0016,88,0
2026-13,ST01,SKU0016,43,0
2026-14,ST01,SKU0016,54,0
2026-15,ST01,SKU0016,63,0
2026-16,ST01,SKU0016,38,0
2026-17,ST01,SKU0016,8,0
2026-18,ST01,SKU0016,22,0
2026-19,ST01,SKU0016,66,0
2026-20,ST01,SKU0016,31,0
2026-21,ST01,SKU0016,27,0
2026-22,ST01,SKU0016,12,0
2025-22,ST01,SKU0017,0,0
2025-23,ST01,SKU0017,0,0
2025-24,ST01,SKU0017,0,0
2025-25,ST01,SKU0017,0,0
2025-26,ST01,SKU0017,0,0
2025-27,ST01,SKU0017,0,0
2025-28,ST01,SKU0017,0,0
2025-29,ST01,SKU0017,0,0
2025-30,ST01,SKU0017,0,0
2025-31,ST01,SKU0017,0,0
2025-32,ST01,SKU0017,0,0
2025-33,ST01,SKU0017,0,0
2025-34,ST01,SKU0017,0,0
2025-35,ST01,SKU0017,0,0
2025-36,ST01,SKU0017,0,0
2025-37,ST01,SKU0017,0,0
2025-38,ST01,SKU0017,0,0
2025-39,ST01,SKU0017,0,0
2025-40,ST01,SKU0017,0,0
2025-41,ST01,SKU0017,0,0
2025-42,ST01,SKU0017,0,0
2025-43,ST01,SKU0017,0,0
2025-44,ST01,SKU0017,0,0
2025-45,ST01,SKU0017,0,0
2025-46,ST01,SKU0017,0,0
2025-47,ST01,SKU0017,0,0
2025-48,ST01,SKU0017,0,0
2025-49,ST01,SKU0017,0,0
2025-50,ST01,SKU0017,0,0
2025-51,ST01,SKU0017,0,0
2025-52,ST01,SKU0017,0,0
2026-01,ST01,SKU0017,74,0
2026-02,ST01,SKU0017,89,0
2026-03,ST01,SKU0017,23,0
2026-04,ST01,SKU0017,13,0
2026-05,ST01,SKU0017,55,0
2026-06,ST01,SKU0017,27,0
2026-07,ST01,SKU0017,77,0
2026-08,ST01,SKU0017,110,0
2026-09,ST01,SKU0017,56,0
2026-10,ST01,SKU0017,35,0
2026-11,ST01,SKU0017,96,0
2026-12,ST01,SKU0017,18,0
2026-13,ST01,SKU0017,40,0
2026-14,ST01,SKU0017,39,0
2026-15,ST01,SKU0017,60,0
2026-16,ST01,SKU0017,2,0
2026-17,ST01,SKU0017,12,0
2026-18,ST01,SKU0017,139,0
2026-19,ST01,SKU0017,45,0
2026-20,ST01,SKU0017,144,0
2026-21,ST01,SKU0017,3,0
2026-22,ST01,SKU0017,79,0
2025-22,ST01,SKU0018,0,0
2025-23,ST01,SKU0018,0,0
2025-24,ST01,SKU0018,0,0
2025-25,ST01,SKU0018,0,0
2025-26,ST01,SKU0018,0,0
2025-27,ST01,SKU0018,0,0
2025-28,ST01,SKU0018,0,0
2025-29,ST01,SKU0018,0,0
2025-30,ST01,SKU0018,0,0
2025-31,ST01,SKU0018,0,0
2025-32,ST01,SKU0018,0,0
2025-33,ST01,SKU0018,0,0
2025-34,ST01,SKU0018,0,0
2025-35,ST01,SKU0018,0,0
2025-36,ST01,SKU0018,0,0
2025-37,ST01,SKU0018,0,0
2025-38,ST01,SKU0018,0,0
2025-39,ST01,SKU0018,0,0
2025-40,ST01,SKU0018,0,0
2025-41,ST01,SKU0018,0,0
2025-42,ST01,SKU0018,0,0
2025-43,ST01,SKU0018,0,0
2025-44,ST01,SKU0018,0,0
2025-45,ST01,SKU0018,0,0
2025-46,ST01,SKU0018,0,0
2025-47,ST01,SKU0018,0,0
2025-48,ST01,SKU0018,0,0
2025-49,ST01,SKU0018,0,0
2025-50,ST01,SKU0018,0,0
2025-51,ST01,SKU0018,0,0
2025-52,ST01,SKU0018,0,0
2026-01,ST01,SKU0018,0,0
2026-02,ST01,SKU0018,0,0
2026-03,ST01,SKU0018,1,0
2026-04,ST01,SKU0018,9,0
2026-05,ST01,SKU0018,22,0
2026-06,ST01,SKU0018,179,0
2026-07,ST01,SKU0018,18,0
2026-08,ST01,SKU0018,8,0
2026-09,ST01,SKU0018,79,0
2026-10,ST01,SKU0018,23,0
2026-11,ST01,SKU0018,61,0
2026-12,ST01,SKU0018,42,0
2026-13,ST01,SKU0018,17,0
2026-14,ST01,SKU0018,27,0
2026-15,ST01,SKU0018,32,0
2026-16,ST01,SKU0018,38,0
2026-17,ST01,SKU0018,78,0
2026-18,ST01,SKU0018,0,0
2026-19,ST01,SKU0018,0,0
2026-20,ST01,SKU0018,18,0
2026-21,ST01,SKU0018,1,0
2026-22,ST01,SKU0018,24,0
2025-22,ST01,SKU0019,4,94
2025-23,ST01,SKU0019,26,44
2025-24,ST01,SKU0019,0,230
2025-25,ST01,SKU0019,0,177
2025-26,ST01,SKU0019,20,124
2025-27,ST01,SKU0019,0,70
2025-28,ST01,SKU0019,14,19
2025-29,ST01,SKU0019,54,213
2025-30,ST01,SKU0019,11,158
2025-31,ST01,SKU0019,21,104
2025-32,ST01,SKU0019,32,53
2025-33,ST01,SKU0019,21,239
2025-34,ST01,SKU0019,11,185
2025-35,ST01,SKU0019,27,130
2025-36,ST01,SKU0019,17,75
2025-37,ST01,SKU0019,19,21
2025-38,ST01,SKU0019,23,222
2025-39,ST01,SKU0019,18,174
2025-40,ST01,SKU0019,4,119
2025-41,ST01,SKU0019,22,71
2025-42,ST01,SKU0019,30,19
2025-43,ST01,SKU0019,12,209
2025-44,ST01,SKU0019,8,155
2025-45,ST01,SKU0019,21,102
2025-46,ST01,SKU0019,8,46
2025-47,ST01,SKU0019,17,206
2025-48,ST01,SKU0019,2,153
2025-49,ST01,SKU0019,30,100
2025-50,ST01,SKU0019,16,43
2025-51,ST01,SKU0019,37,223
2025-52,ST01,SKU0019,34,170
2026-01,ST01,SKU0019,34,117
2026-02,ST01,SKU0019,51,63
2026-03,ST01,SKU0019,49,8
2026-04,ST01,SKU0019,34,197
2026-05,ST01,SKU0019,78,144
2026-06,ST01,SKU0019,95,89
2026-07,ST01,SKU0019,87,37
2026-08,ST01,SKU0019,37,239
2026-09,ST01,SKU0019,73,188
2026-10,ST01,SKU0019,60,136
2026-11,ST01,SKU0019,43,82
2026-12,ST01,SKU0019,12,30
2026-13,ST01,SKU0019,66,225
2026-14,ST01,SKU0019,26,167
2026-15,ST01,SKU0019,149,115
2026-16,ST01,SKU0019,58,60
2026-17,ST01,SKU0019,79,10
2026-18,ST01,SKU0019,83,82
2026-19,ST01,SKU0019,92,37
2026-20,ST01,SKU0019,48,226
2026-21,ST01,SKU0019,59,170
2026-22,ST01,SKU0019,70,118
2025-22,ST01,SKU0020,0,0
2025-23,ST01,SKU0020,0,0
2025-24,ST01,SKU0020,0,0
2025-25,ST01,SKU0020,0,0
2025-26,ST01,SKU0020,0,0
2025-27,ST01,SKU0020,0,0
2025-28,ST01,SKU0020,0,0
2025-29,ST01,SKU0020,0,0
2025-30,ST01,SKU0020,0,0
2025-31,ST01,SKU0020,0,0
2025-32,ST01,SKU0020,0,0
2025-33,ST01,SKU0020,0,0
2025-34,ST01,SKU0020,0,0
2025-35,ST01,SKU0020,0,0
2025-36,ST01,SKU0020,0,0
2025-37,ST01,SKU0020,0,0
2025-38,ST01,SKU0020,0,0
2025-39,ST01,SKU0020,0,0
2025-40,ST01,SKU0020,0,0
2025-41,ST01,SKU0020,0,0
2025-42,ST01,SKU0020,0,0
2025-43,ST01,SKU0020,0,0
2025-44,ST01,SKU0020,0,0
2025-45,ST01,SKU0020,0,0
2025-46,ST01,SKU0020,0,0
2025-47,ST01,SKU0020,0,0
2025-48,ST01,SKU0020,0,0
2025-49,ST01,SKU0020,0,0
2025-50,ST01,SKU0020,0,0
2025-51,ST01,SKU0020,0,0
2025-52,ST01,SKU0020,0,0
2026-01,ST01,SKU0020,0,0
2026-02,ST01,SKU0020,0,0
2026-03,ST01,SKU0020,0,0
2026-04,ST01,SKU0020,0,0
2026-05,ST01,SKU0020,1,0
2026-06,ST01,SKU0020,9,0
2026-07,ST01,SKU0020,12,0
2026-08,ST01,SKU0020,0,0
2026-09,ST01,SKU0020,17,0
2026-10,ST01,SKU0020,38,0
2026-11,ST01,SKU0020,76,0
2026-12,ST01,SKU0020,0,0
2026-13,ST01,SKU0020,0,0
2026-14,ST01,SKU0020,0,0
2026-15,ST01,SKU0020,0,0
2026-16,ST01,SKU0020,59,0
2026-17,ST01,SKU0020,37,0
2026-18,ST01,SKU0020,0,0
2026-19,ST01,SKU0020,14,0
2026-20,ST01,SKU0020,0,0
2026-21,ST01,SKU0020,10,0
2026-22,ST01,SKU0020,2,0
2025-22,ST01,SKU0021,0,0
2025-23,ST01,SKU0021,0,0
2025-24,ST01,SKU0021,0,0
2025-25,ST01,SKU0021,0,0
2025-26,ST01,SKU0021,0,0
2025-27,ST01,SKU0021,0,0
2025-28,ST01,SKU0021,0,0
2025-29,ST01,SKU0021,0,0
2025-30,ST01,SKU0021,0,0
2025-31,ST01,SKU0021,0,0
2025-32,ST01,SKU0021,0,0
2025-33,ST01,SKU0021,0,0
2025-34,ST01,SKU0021,0,0
2025-35,ST01,SKU0021,0,0
2025-36,ST01,SKU0021,0,0
2025-37,ST01,SKU0021,0,0
2025-38,ST01,SKU0021,0,0
2025-39,ST01,SKU0021,0,0
2025-40,ST01,SKU0021,0,0
2025-41,ST01,SKU0021,0,0
2025-42,ST01,SKU0021,0,0
2025-43,ST01,SKU0021,0,0
2025-44,ST01,SKU0021,0,0
2025-45,ST01,SKU0021,0,0
2025-46,ST01,SKU0021,0,0
2025-47,ST01,SKU0021,0,0
2025-48,ST01,SKU0021,0,0
2025-49,ST01,SKU0021,0,0
2025-50,ST01,SKU0021,0,0
2025-51,ST01,SKU0021,0,0
2025-52,ST01,SKU0021,0,0
2026-01,ST01,SKU0021,88,0
2026-02,ST01,SKU0021,98,0
2026-03,ST01,SKU0021,199,0
2026-04,ST01,SKU0021,19,0
2026-05,ST01,SKU0021,229,0
2026-06,ST01,SKU0021,44,0
2026-07,ST01,SKU0021,77,0
2026-08,ST01,SKU0021,179,0
2026-09,ST01,SKU0021,37,0
2026-10,ST01,SKU0021,63,0
2026-11,ST01,SKU0021,103,0
2026-12,ST01,SKU0021,50,0
2026-13,ST01,SKU0021,65,0
2026-14,ST01,SKU0021,127,0
2026-15,ST01,SKU0021,91,0
2026-16,ST01,SKU0021,152,0
2026-17,ST01,SKU0021,141,0
2026-18,ST01,SKU0021,62,0
2026-19,ST01,SKU0021,66,0
2026-20,ST01,SKU0021,57,0
2026-21,ST01,SKU0021,24,0
2026-22,ST01,SKU0021,80,0
2025-22,ST01,SKU0022,5,93
2025-23,ST01,SKU0022,0,48
2025-24,ST01,SKU0022,2,5
2025-25,ST01,SKU0022,4,121
2025-26,ST01,SKU0022,3,76
2025-27,ST01,SKU0022,29,32
2025-28,ST01,SKU0022,19,165
2025-29,ST01,SKU0022,18,121
2025-30,ST01,SKU0022,10,81
2025-31,ST01,SKU0022,15,41
2025-32,ST01,SKU0022,20,157
2025-33,ST01,SKU0022,1,113
2025-34,ST01,SKU0022,32,70
2025-35,ST01,SKU0022,18,27
2025-36,ST01,SKU0022,36,172
2025-37,ST01,SKU0022,28,127
2025-38,ST01,SKU0022,6,84
2025-39,ST01,SKU0022,18,36
2025-40,ST01,SKU0022,8,157
2025-41,ST01,SKU0022,27,115
2025-42,ST01,SKU0022,10,74
2025-43,ST01,SKU0022,5,33
2025-44,ST01,SKU0022,18,148
2025-45,ST01,SKU0022,12,110
2025-46,ST01,SKU0022,23,65
2025-47,ST01,SKU0022,5,20
2025-48,ST01,SKU0022,18,153
2025-49,ST01,SKU0022,25,108
2025-50,ST01,SKU0022,16,64
2025-51,ST01,SKU0022,27,20
2025-52,ST01,SKU0022,21,147
2026-01,ST01,SKU0022,7,103
2026-02,ST01,SKU0022,92,59
2026-03,ST01,SKU0022,14,12
2026-04,ST01,SKU0022,85,153
2026-05,ST01,SKU0022,46,109
2026-06,ST01,SKU0022,63,65
2026-07,ST01,SKU0022,45,24
2026-08,ST01,SKU0022,103,98
2026-09,ST01,SKU0022,23,55
2026-10,ST01,SKU0022,25,13
2026-11,ST01,SKU0022,40,146
2026-12,ST01,SKU0022,32,103
2026-13,ST01,SKU0022,53,59
2026-14,ST01,SKU0022,29,15
2026-15,ST01,SKU0022,118,40
2026-16,ST01,SKU0022,36,167
2026-17,ST01,SKU0022,62,124
2026-18,ST01,SKU0022,40,84
2026-19,ST01,SKU0022,40,35
2026-20,ST01,SKU0022,39,160
2026-21,ST01,SKU0022,113,118
2026-22,ST01,SKU0022,48,75
2025-22,ST01,SKU0023,0,0
2025-23,ST01,SKU0023,0,0
2025-24,ST01,SKU0023,0,0
2025-25,ST01,SKU0023,0,0
2025-26,ST01,SKU0023,0,0
2025-27,ST01,SKU0023,0,0
2025-28,ST01,SKU0023,0,0
2025-29,ST01,SKU0023,0,0
2025-30,ST01,SKU0023,0,0
2025-31,ST01,SKU0023,0,0
2025-32,ST01,SKU0023,0,0
2025-33,ST01,SKU0023,0,0
2025-34,ST01,SKU0023,0,0
2025-35,ST01,SKU0023,0,0
2025-36,ST01,SKU0023,0,0
2025-37,ST01,SKU0023,0,0
2025-38,ST01,SKU0023,0,0
2025-39,ST01,SKU0023,0,0
2025-40,ST01,SKU0023,0,0
2025-41,ST01,SKU0023,0,0
2025-42,ST01,SKU0023,0,0
2025-43,ST01,SKU0023,0,0
2025-44,ST01,SKU0023,0,0
2025-45,ST01,SKU0023,0,0
2025-46,ST01,SKU0023,0,0
2025-47,ST01,SKU0023,0,0
2025-48,ST01,SKU0023,0,0
2025-49,ST01,SKU0023,0,0
2025-50,ST01,SKU0023,0,0
2025-51,ST01,SKU0023,0,0
2025-52,ST01,SKU0023,0,0
2026-01,ST01,SKU0023,7,0
2026-02,ST01,SKU0023,0,0
2026-03,ST01,SKU0023,0,0
2026-04,ST01,SKU0023,0,0
2026-05,ST01,SKU0023,0,0
2026-06,ST01,SKU0023,0,0
2026-07,ST01,SKU0023,0,0
2026-08,ST01,SKU0023,0,0
2026-09,ST01,SKU0023,0,0
2026-10,ST01,SKU0023,1,0
2026-11,ST01,SKU0023,0,0
2026-12,ST01,SKU0023,0,0
2026-13,ST01,SKU0023,36,0
2026-14,ST01,SKU0023,23,0
2026-15,ST01,SKU0023,30,0
2026-16,ST01,SKU0023,1,0
2026-17,ST01,SKU0023,0,0
2026-18,ST01,SKU0023,20,0
2026-19,ST01,SKU0023,0,0
2026-20,ST01,SKU0023,19,0
2026-21,ST01,SKU0023,15,0
2026-22,ST01,SKU0023,13,0
2025-22,ST01,SKU0024,67,2567
2025-23,ST01,SKU0024,658,1996
2025-24,ST01,SKU0024,711,1341
2025-25,ST01,SKU0024,435,672
2025-26,ST01,SKU0024,409,98
2025-27,ST01,SKU0024,509,2591
2025-28,ST01,SKU0024,757,1979
2025-29,ST01,SKU0024,580,1383
2025-30,ST01,SKU0024,628,787
2025-31,ST01,SKU0024,509,199
2025-32,ST01,SKU0024,578,2684
2025-33,ST01,SKU0024,308,2046
2025-34,ST01,SKU0024,510,1435
2025-35,ST01,SKU0024,665,839
2025-36,ST01,SKU0024,872,245
2025-37,ST01,SKU0024,531,2767
2025-38,ST01,SKU0024,628,2062
2025-39,ST01,SKU0024,822,1446
2025-40,ST01,SKU0024,476,785
2025-41,ST01,SKU0024,471,150
2025-42,ST01,SKU0024,336,2674
2025-43,ST01,SKU0024,680,2019
2025-44,ST01,SKU0024,741,1401
2025-45,ST01,SKU0024,764,809
2025-46,ST01,SKU0024,693,177
2025-47,ST01,SKU0024,498,2840
2025-48,ST01,SKU0024,569,2210
2025-49,ST01,SKU0024,397,1529
2025-50,ST01,SKU0024,856,870
2025-51,ST01,SKU0024,428,239
2025-52,ST01,SKU0024,511,2671
2026-01,ST01,SKU0024,584,1068
2026-02,ST01,SKU0024,693,472
2026-03,ST01,SKU0024,685,1892
2026-04,ST01,SKU0024,506,1437
2026-05,ST01,SKU0024,800,771
2026-06,ST01,SKU0024,678,2080
2026-07,ST01,SKU0024,414,1434
2026-08,ST01,SKU0024,868,1735
2026-09,ST01,SKU0024,857,354
2026-10,ST01,SKU0024,422,2111
2026-11,ST01,SKU0024,412,1444
2026-12,ST01,SKU0024,516,801
2026-13,ST01,SKU0024,632,2014
2026-14,ST01,SKU0024,688,660
2026-15,ST01,SKU0024,788,2181
2026-16,ST01,SKU0024,756,1511
2026-17,ST01,SKU0024,737,866
2026-18,ST01,SKU0024,611,1103
2026-19,ST01,SKU0024,324,447
2026-20,ST01,SKU0024,821,1241
2026-21,ST01,SKU0024,568,785
2026-22,ST01,SKU0024,369,3109
2025-22,ST01,SKU0025,0,409
2025-23,ST01,SKU0025,39,316
2025-24,ST01,SKU0025,36,212
2025-25,ST01,SKU0025,14,124
2025-26,ST01,SKU0025,73,24
2025-27,ST01,SKU0025,85,491
2025-28,ST01,SKU0025,11,401
2025-29,ST01,SKU0025,14,313
2025-30,ST01,SKU0025,39,214
2025-31,ST01,SKU0025,46,111
2025-32,ST01,SKU0025,10,2
2025-33,ST01,SKU0025,50,485
2025-34,ST01,SKU0025,94,393
2025-35,ST01,SKU0025,87,299
2025-36,ST01,SKU0025,57,211
2025-37,ST01,SKU0025,28,111
2025-38,ST01,SKU0025,67,14
2025-39,ST01,SKU0025,61,521
2025-40,ST01,SKU0025,62,430
2025-41,ST01,SKU0025,17,337
2025-42,ST01,SKU0025,48,239
2025-43,ST01,SKU0025,64,147
2025-44,ST01,SKU0025,91,48
2025-45,ST01,SKU0025,50,507
2025-46,ST01,SKU0025,35,407
2025-47,ST01,SKU0025,32,318
2025-48,ST01,SKU0025,27,214
2025-49,ST01,SKU0025,46,113
2025-50,ST01,SKU0025,38,24
2025-51,ST01,SKU0025,47,456
2025-52,ST01,SKU0025,53,364
2026-01,ST01,SKU0025,76,270
2026-02,ST01,SKU0025,85,177
2026-03,ST01,SKU0025,171,70
2026-04,ST01,SKU0025,92,605
2026-05,ST01,SKU0025,167,512
2026-06,ST01,SKU0025,194,417
2026-07,ST01,SKU0025,75,327
2026-08,ST01,SKU0025,59,243
2026-09,ST01,SKU0025,132,155
2026-10,ST01,SKU0025,39,67
2026-11,ST01,SKU0025,144,493
2026-12,ST01,SKU0025,85,405
2026-13,ST01,SKU0025,97,310
2026-14,ST01,SKU0025,288,215
2026-15,ST01,SKU0025,159,111
2026-16,ST01,SKU0025,72,20
2026-17,ST01,SKU0025,109,474
2026-18,ST01,SKU0025,76,375
2026-19,ST01,SKU0025,178,281
2026-20,ST01,SKU0025,145,238
2026-21,ST01,SKU0025,189,144
2026-22,ST01,SKU0025,131,51
2025-22,ST01,SKU0026,10,801
2025-23,ST01,SKU0026,136,659
2025-24,ST01,SKU0026,115,511
2025-25,ST01,SKU0026,114,382
2025-26,ST01,SKU0026,136,261
2025-27,ST01,SKU0026,56,126
2025-28,ST01,SKU0026,74,1028
2025-29,ST01,SKU0026,59,887
2025-30,ST01,SKU0026,129,749
2025-31,ST01,SKU0026,115,609
2025-32,ST01,SKU0026,101,470
2025-33,ST01,SKU0026,105,326
2025-34,ST01,SKU0026,135,196
2025-35,ST01,SKU0026,146,65
2025-36,ST01,SKU0026,86,925
2025-37,ST01,SKU0026,157,800
2025-38,ST01,SKU0026,46,659
2025-39,ST01,SKU0026,88,523
2025-40,ST01,SKU0026,106,373
2025-41,ST01,SKU0026,35,225
2025-42,ST01,SKU0026,55,99
2025-43,ST01,SKU0026,125,1083
2025-44,ST01,SKU0026,124,957
2025-45,ST01,SKU0026,163,817
2025-46,ST01,SKU0026,81,683
2025-47,ST01,SKU0026,120,558
2025-48,ST01,SKU0026,88,407
2025-49,ST01,SKU0026,139,263
2025-50,ST01,SKU0026,91,129
2025-51,ST01,SKU0026,167,966
2025-52,ST01,SKU0026,113,819
2026-01,ST01,SKU0026,89,678
2026-02,ST01,SKU0026,309,542
2026-03,ST01,SKU0026,181,400
2026-04,ST01,SKU0026,101,275
2026-05,ST01,SKU0026,80,124
2026-06,ST01,SKU0026,133,963
2026-07,ST01,SKU0026,73,839
2026-08,ST01,SKU0026,294,705
2026-09,ST01,SKU0026,52,568
2026-10,ST01,SKU0026,127,426
2026-11,ST01,SKU0026,239,291
2026-12,ST01,SKU0026,66,154
2026-13,ST01,SKU0026,167,19
2026-14,ST01,SKU0026,197,864
2026-15,ST01,SKU0026,85,723
2026-16,ST01,SKU0026,277,546
2026-17,ST01,SKU0026,227,407
2026-18,ST01,SKU0026,109,278
2026-19,ST01,SKU0026,107,141
2026-20,ST01,SKU0026,116,992
2026-21,ST01,SKU0026,123,865
2026-22,ST01,SKU0026,128,361
2025-22,ST01,SKU0027,74,810
2025-23,ST01,SKU0027,492,439
2025-24,ST01,SKU0027,207,39
2025-25,ST01,SKU0027,406,1505
2025-26,ST01,SKU0027,503,1107
2025-27,ST01,SKU0027,199,705
2025-28,ST01,SKU0027,267,319
2025-29,ST01,SKU0027,314,1804
2025-30,ST01,SKU0027,319,1414
2025-31,ST01,SKU0027,568,1011
2025-32,ST01,SKU0027,312,609
2025-33,ST01,SKU0027,483,187
2025-34,ST01,SKU0027,313,1397
2025-35,ST01,SKU0027,499,1005
2025-36,ST01,SKU0027,300,608
2025-37,ST01,SKU0027,259,248
2025-38,ST01,SKU0027,422,1669
2025-39,ST01,SKU0027,434,1244
2025-40,ST01,SKU0027,265,883
2025-41,ST01,SKU0027,714,496
2025-42,ST01,SKU0027,252,104
2025-43,ST01,SKU0027,365,1429
2025-44,ST01,SKU0027,175,1026
2025-45,ST01,SKU0027,389,646
2025-46,ST01,SKU0027,405,221
2025-47,ST01,SKU0027,327,1702
2025-48,ST01,SKU0027,299,1336
2025-49,ST01,SKU0027,362,971
2025-50,ST01,SKU0027,578,541
2025-51,ST01,SKU0027,335,185
2025-52,ST01,SKU0027,236,1645
2026-01,ST01,SKU0027,420,1283
2026-02,ST01,SKU0027,395,899
2026-03,ST01,SKU0027,303,522
2026-04,ST01,SKU0027,366,545
2026-05,ST01,SKU0027,247,153
2026-06,ST01,SKU0027,402,1498
2026-07,ST01,SKU0027,287,1123
2026-08,ST01,SKU0027,397,737
2026-09,ST01,SKU0027,398,354
2026-10,ST01,SKU0027,432,247
2026-11,ST01,SKU0027,364,996
2026-12,ST01,SKU0027,357,615
2026-13,ST01,SKU0027,358,262
2026-14,ST01,SKU0027,464,1776
2026-15,ST01,SKU0027,425,144
2026-16,ST01,SKU0027,433,1445
2026-17,ST01,SKU0027,330,1037
2026-18,ST01,SKU0027,511,888
2026-19,ST01,SKU0027,247,524
2026-20,ST01,SKU0027,501,103
2026-21,ST01,SKU0027,156,1058
2026-22,ST01,SKU0027,500,651
2025-22,ST01,SKU0028,0,119
2025-23,ST01,SKU0028,52,46
2025-24,ST01,SKU0028,23,211
2025-25,ST01,SKU0028,36,127
2025-26,ST01,SKU0028,10,50
2025-27,ST01,SKU0028,50,222
2025-28,ST01,SKU0028,68,145
2025-29,ST01,SKU0028,33,72
2025-30,ST01,SKU0028,39,233
2025-31,ST01,SKU0028,73,159
2025-32,ST01,SKU0028,49,84
2025-33,ST01,SKU0028,54,10
2025-34,ST01,SKU0028,6,199
2025-35,ST01,SKU0028,39,124
2025-36,ST01,SKU0028,26,46
2025-37,ST01,SKU0028,21,234
2025-38,ST01,SKU0028,43,165
2025-39,ST01,SKU0028,49,90
2025-40,ST01,SKU0028,12,7
2025-41,ST01,SKU0028,32,183
2025-42,ST01,SKU0028,30,112
2025-43,ST01,SKU0028,23,34
2025-44,ST01,SKU0028,44,226
2025-45,ST01,SKU0028,28,142
2025-46,ST01,SKU0028,40,72
2025-47,ST01,SKU0028,64,267
