antecedent_sku,consequent_sku,support_antecedent,support_consequent,support_pair,confidence,lift,co_occurrence_count
SKU0045,SKU0013,0.016324,0.05542,0.000754,0.046182,0.833313,228
SKU0045,SKU0037,0.016324,0.008131,0.000103,0.006279,0.772283,31
SKU0045,SKU0012,0.016324,0.005142,6.3e-05,0.003848,0.748508,19
SKU0045,SKU0029,0.016324,0.025202,0.000301,0.018432,0.731384,91
SKU0045,SKU0057,0.016324,0.027718,0.000317,0.019445,0.701528,96
SKU0045,SKU0018,0.016324,0.005707,5.6e-05,0.003443,0.603367,17
SKU0045,SKU0026,0.016324,0.033742,0.000314,0.019242,0.570274,95
SKU0045,SKU0032,0.016324,0.035862,0.000331,0.020255,0.564812,100
SKU0045,SKU0001,0.016324,0.009,8.3e-05,0.005064,0.562633,25
SKU0045,SKU0036,0.016324,0.008524,7.6e-05,0.004659,0.546535,23
SKU0045,SKU0048,0.016324,0.010528,7.6e-05,0.004659,0.442515,23
SKU0045,SKU0040,0.016324,0.054699,0.000393,0.024104,0.440662,119
SKU0045,SKU0024,0.016324,0.054785,0.00038,0.023293,0.425182,115
SKU0045,SKU0009,0.016324,0.023932,0.000145,0.008912,0.372398,44
SKU0045,SKU0044,0.016324,0.054682,0.000298,0.01823,0.333375,90
SKU0045,SKU0058,0.016324,0.02294,9.9e-05,0.006077,0.264887,30
SKU0045,SKU0049,0.016324,0.04999,0.000195,0.011951,0.239057,59
SKU0045,SKU0050,0.016324,0.022464,8.3e-05,0.005064,0.225418,25
SKU0045,SKU0041,0.016324,0.049749,0.000172,0.010533,0.211717,52
SKU0045,SKU0025,0.016324,0.021773,7.3e-05,0.004456,0.204663,22
SKU0045,SKU0042,0.016324,0.016893,5.6e-05,0.003443,0.203839,17
SKU0045,SKU0027,0.016324,0.049736,0.000162,0.009925,0.199556,49
SKU0045,SKU0002,0.016324,0.049901,0.000162,0.009925,0.198894,49
SKU0045,SKU0015,0.016324,0.050377,0.000162,0.009925,0.197015,49
SKU0045,SKU0056,0.016324,0.020533,6.3e-05,0.003848,0.187428,19
SKU0045,SKU0038,0.016324,0.049878,0.000152,0.009317,0.186804,46
SKU0045,SKU0051,0.016324,0.025328,7.6e-05,0.004659,0.183938,23
SKU0045,SKU0054,0.016324,0.021899,6.3e-05,0.003848,0.175741,19
SKU0045,SKU0006,0.016324,0.049908,0.000136,0.008305,0.1664,41
SKU0045,SKU0010,0.016324,0.049938,0.000136,0.008305,0.166301,41
SKU0045,SKU0016,0.016324,0.013484,3.6e-05,0.002228,0.165241,11
SKU0045,SKU0028,0.016324,0.020345,4.3e-05,0.002633,0.129428,13
SKU0045,SKU0031,0.016324,0.019723,4e-05,0.002431,0.123238,12
SKU0045,SKU0022,0.016324,0.013494,2.6e-05,0.00162,0.120087,8
SKU0045,SKU0019,0.016324,0.012548,2.3e-05,0.001418,0.112995,7
SKU0045,SKU0007,0.016324,0.014555,2.6e-05,0.00162,0.11133,8
SKU0045,SKU0017,0.016324,0.013924,2e-05,0.001215,0.087285,6
SKU0045,SKU0052,0.016324,0.012614,7e-06,0.000405,0.032115,2
SKU0046,SKU0060,0.019363,0.016251,0.000688,0.035519,2.185622,208
SKU0046,SKU0045,0.019363,0.016324,0.000651,0.033641,2.060812,197
SKU0046,SKU0021,0.019363,0.020484,0.000694,0.035861,1.750706,210
SKU0046,SKU0039,0.019363,0.020533,0.000688,0.035519,1.729844,208
SKU0046,SKU0059,0.019363,0.006481,9.3e-05,0.004781,0.737798,28
SKU0046,SKU0013,0.019363,0.05542,0.000777,0.04013,0.724108,235
SKU0046,SKU0033,0.019363,0.055443,0.000747,0.038593,0.696085,226
SKU0046,SKU0029,0.019363,0.025202,0.000298,0.015369,0.60983,90
SKU0046,SKU0012,0.019363,0.005142,6e-05,0.003074,0.59783,18
SKU0046,SKU0018,0.019363,0.005707,6.3e-05,0.003245,0.568523,19
SKU0046,SKU0026,0.019363,0.033742,0.000354,0.018272,0.541509,107
SKU0046,SKU0057,0.019363,0.027718,0.000278,0.014344,0.517506,84
SKU0046,SKU0037,0.019363,0.008131,7.9e-05,0.004098,0.504067,24
SKU0046,SKU0032,0.019363,0.035862,0.000324,0.016735,0.466651,98
SKU0046,SKU0001,0.019363,0.009,6.3e-05,0.003245,0.360496,19
SKU0046,SKU0040,0.019363,0.054699,0.000341,0.017589,0.321557,103
SKU0046,SKU0036,0.019363,0.008524,5.3e-05,0.002732,0.320533,16
SKU0046,SKU0044,0.019363,0.054682,0.000321,0.016564,0.302917,97
SKU0046,SKU0024,0.019363,0.054785,0.000314,0.016223,0.296116,95
SKU0046,SKU0048,0.019363,0.010528,5.3e-05,0.002732,0.259527,16
SKU0046,SKU0049,0.019363,0.04999,0.000231,0.011954,0.239117,70
SKU0046,SKU0058,0.019363,0.02294,9.9e-05,0.005123,0.223317,30
SKU0046,SKU0009,0.019363,0.023932,9.3e-05,0.004781,0.19979,28
SKU0046,SKU0042,0.019363,0.016893,6.3e-05,0.003245,0.192067,19
SKU0046,SKU0056,0.019363,0.020533,7.6e-05,0.003928,0.191281,23
SKU0046,SKU0051,0.019363,0.025328,8.9e-05,0.004611,0.182041,27
SKU0046,SKU0050,0.019363,0.022464,7.3e-05,0.003757,0.167237,22
SKU0046,SKU0028,0.019363,0.020345,6e-05,0.003074,0.151085,18
SKU0046,SKU0002,0.019363,0.049901,0.000145,0.007514,0.150571,44
SKU0046,SKU0025,0.019363,0.021773,6.3e-05,0.003245,0.149016,19
SKU0046,SKU0041,0.019363,0.049749,0.000139,0.007172,0.144166,42
SKU0046,SKU0010,0.019363,0.049938,0.000139,0.007172,0.143622,42
SKU0046,SKU0015,0.019363,0.050377,0.000139,0.007172,0.142368,42
SKU0046,SKU0031,0.019363,0.019723,5.3e-05,0.002732,0.13853,16
SKU0046,SKU0027,0.019363,0.049736,0.000129,0.00666,0.133904,39
SKU0046,SKU0054,0.019363,0.021899,5.6e-05,0.002903,0.132565,17
SKU0046,SKU0038,0.019363,0.049878,0.000126,0.006489,0.130099,38
SKU0046,SKU0006,0.019363,0.049908,0.000122,0.006318,0.1266,37
SKU0046,SKU0019,0.019363,0.012548,3e-05,0.001537,0.12248,9
SKU0046,SKU0007,0.019363,0.014555,3e-05,0.001537,0.105591,9
SKU0046,SKU0017,0.019363,0.013924,2.3e-05,0.001195,0.085852,7
SKU0046,SKU0016,0.019363,0.013484,2e-05,0.001025,0.075987,6
SKU0046,SKU0022,0.019363,0.013494,2e-05,0.001025,0.075931,6
SKU0048,SKU0059,0.010528,0.006481,0.000106,0.01005,1.550805,32
SKU0048,SKU0026,0.010528,0.033742,0.000536,0.050879,1.507875,162
SKU0048,SKU0037,0.010528,0.008131,0.000119,0.011307,1.390616,36
SKU0048,SKU0032,0.010528,0.035862,0.000503,0.047739,1.331182,152
SKU0048,SKU0001,0.010528,0.009,0.000106,0.01005,1.116671,32
SKU0048,SKU0036,0.010528,0.008524,9.9e-05,0.009422,1.105355,30
SKU0048,SKU0022,0.010528,0.013494,0.000155,0.014761,1.093943,47
SKU0048,SKU0019,0.010528,0.012548,0.000139,0.013191,1.051237,42
SKU0048,SKU0052,0.010528,0.012614,0.000112,0.010678,0.84654,34
SKU0048,SKU0024,0.010528,0.054785,0.000436,0.041457,0.75673,132
SKU0048,SKU0040,0.010528,0.054699,0.000423,0.040201,0.734952,128
SKU0048,SKU0044,0.010528,0.054682,0.00036,0.034234,0.626047,109
SKU0048,SKU0060,0.010528,0.016251,8.6e-05,0.008166,0.502473,26
SKU0048,SKU0045,0.010528,0.016324,7.6e-05,0.007224,0.442515,23
SKU0048,SKU0049,0.010528,0.04999,0.000225,0.021357,0.427218,68
SKU0048,SKU0058,0.010528,0.02294,0.000103,0.009736,0.424415,31
SKU0048,SKU0042,0.010528,0.016893,6.9e-05,0.006595,0.390433,21
SKU0048,SKU0039,0.010528,0.020533,8.3e-05,0.007852,0.382395,25
SKU0048,SKU0031,0.010528,0.019723,7.9e-05,0.007538,0.382177,24
SKU0048,SKU0009,0.010528,0.023932,9.6e-05,0.009108,0.380577,29
SKU0048,SKU0028,0.010528,0.020345,7.6e-05,0.007224,0.355062,23
SKU0048,SKU0025,0.010528,0.021773,7.6e-05,0.007224,0.331769,23
SKU0048,SKU0056,0.010528,0.020533,6.9e-05,0.006595,0.321211,21
SKU0048,SKU0054,0.010528,0.021899,6.3e-05,0.005967,0.272497,19
SKU0048,SKU0050,0.010528,0.022464,6.3e-05,0.005967,0.265639,19
SKU0048,SKU0046,0.010528,0.019363,5.3e-05,0.005025,0.259527,16
SKU0048,SKU0021,0.010528,0.020484,5.3e-05,0.005025,0.245325,16
SKU0048,SKU0051,0.010528,0.025328,6.3e-05,0.005967,0.235607,19
SKU0048,SKU0013,0.010528,0.05542,0.000132,0.012563,0.226685,40
SKU0048,SKU0033,0.010528,0.055443,0.000116,0.010992,0.198267,35
SKU0048,SKU0029,0.010528,0.025202,5e-05,0.004711,0.186933,15
SKU0048,SKU0012,0.010528,0.005142,1e-05,0.000942,0.183254,3
SKU0048,SKU0017,0.010528,0.013924,2.6e-05,0.002513,0.180455,8
SKU0048,SKU0057,0.010528,0.027718,5e-05,0.004711,0.169963,15
SKU0048,SKU0016,0.010528,0.013484,2.3e-05,0.002198,0.163047,7
SKU0048,SKU0015,0.010528,0.050377,7.6e-05,0.007224,0.14339,23
SKU0048,SKU0027,0.010528,0.049736,6e-05,0.005653,0.113666,18
SKU0048,SKU0010,0.010528,0.049938,6e-05,0.005653,0.113207,18
SKU0048,SKU0041,0.010528,0.049749,5.3e-05,0.005025,0.10101,16
SKU0048,SKU0038,0.010528,0.049878,5.3e-05,0.005025,0.100748,16
SKU0048,SKU0002,0.010528,0.049901,5.3e-05,0.005025,0.100702,16
SKU0048,SKU0006,0.010528,0.049908,2.3e-05,0.002198,0.044051,7
SKU0048,SKU0007,0.010528,0.014555,7e-06,0.000628,0.043156,2
SKU0049,SKU0042,0.04999,0.016893,0.000747,0.014948,0.884883,226
SKU0049,SKU0027,0.04999,0.049736,0.001928,0.038561,0.775312,583
SKU0049,SKU0002,0.04999,0.049901,0.001924,0.038495,0.771417,582
SKU0049,SKU0015,0.04999,0.050377,0.001941,0.038825,0.770691,587
SKU0049,SKU0006,0.04999,0.049908,0.001871,0.037436,0.750111,566
SKU0049,SKU0038,0.04999,0.049878,0.001858,0.037172,0.745254,562
SKU0049,SKU0041,0.04999,0.049749,0.001838,0.036775,0.739209,556
SKU0049,SKU0010,0.04999,0.049938,0.001845,0.036907,0.739068,558
SKU0049,SKU0013,0.04999,0.05542,0.002037,0.040743,0.735181,616
SKU0049,SKU0028,0.04999,0.020345,0.000744,0.014882,0.731491,225
SKU0049,SKU0044,0.04999,0.054682,0.001987,0.039751,0.72695,601
SKU0049,SKU0024,0.04999,0.054785,0.001984,0.039685,0.724383,600
SKU0049,SKU0033,0.04999,0.055443,0.002,0.040016,0.721751,605
SKU0049,SKU0019,0.04999,0.012548,0.00045,0.008995,0.71687,136
SKU0049,SKU0022,0.04999,0.013494,0.000476,0.009524,0.705845,144
SKU0049,SKU0059,0.04999,0.006481,0.000225,0.004498,0.694011,68
SKU0049,SKU0031,0.04999,0.019723,0.000681,0.013625,0.690828,206
SKU0049,SKU0054,0.04999,0.021899,0.000754,0.01508,0.688642,228
SKU0049,SKU0051,0.04999,0.025328,0.000853,0.017065,0.673758,258
SKU0049,SKU0025,0.04999,0.021773,0.000731,0.014617,0.671351,221
SKU0049,SKU0052,0.04999,0.012614,0.00042,0.0084,0.665921,127
SKU0049,SKU0056,0.04999,0.020533,0.000681,0.013625,0.663573,206
SKU0049,SKU0018,0.04999,0.005707,0.000185,0.003704,0.649024,56
SKU0049,SKU0040,0.04999,0.054699,0.001723,0.03446,0.629994,521
SKU0049,SKU0032,0.04999,0.035862,0.001104,0.022091,0.616013,334
SKU0049,SKU0050,0.04999,0.022464,0.000668,0.013361,0.594756,202
SKU0049,SKU0037,0.04999,0.008131,0.000235,0.004696,0.577581,71
SKU0049,SKU0036,0.04999,0.008524,0.000245,0.004895,0.574199,74
SKU0049,SKU0058,0.04999,0.02294,0.000635,0.012699,0.55358,192
SKU0049,SKU0057,0.04999,0.027718,0.000764,0.015279,0.551221,231
SKU0049,SKU0017,0.04999,0.013924,0.00038,0.007606,0.546293,115
SKU0049,SKU0029,0.04999,0.025202,0.000688,0.013758,0.545893,208
SKU0049,SKU0026,0.04999,0.033742,0.000903,0.018057,0.535134,273
SKU0049,SKU0016,0.04999,0.013484,0.000298,0.005953,0.441478,90
SKU0049,SKU0012,0.04999,0.005142,0.000112,0.002249,0.437383,34
SKU0049,SKU0048,0.04999,0.010528,0.000225,0.004498,0.427218,68
SKU0049,SKU0001,0.04999,0.009,0.000192,0.003836,0.426239,58
SKU0049,SKU0009,0.04999,0.023932,0.000489,0.009789,0.409031,148
SKU0049,SKU0007,0.04999,0.014555,0.000291,0.00582,0.399895,88
SKU0049,SKU0060,0.04999,0.016251,0.000222,0.004432,0.272687,67
SKU0049,SKU0046,0.04999,0.019363,0.000231,0.00463,0.239117,70
SKU0049,SKU0045,0.04999,0.016324,0.000195,0.003902,0.239057,59
SKU0049,SKU0039,0.04999,0.020533,0.000245,0.004895,0.238371,74
SKU0049,SKU0021,0.04999,0.020484,0.000235,0.004696,0.229261,71
SKU0050,SKU0049,0.022464,0.04999,0.000668,0.029732,0.594756,202
SKU0050,SKU0059,0.022464,0.006481,7.6e-05,0.003385,0.522375,23
SKU0050,SKU0052,0.022464,0.012614,0.000136,0.006035,0.47841,41
SKU0050,SKU0040,0.022464,0.054699,0.000565,0.025169,0.460143,171
SKU0050,SKU0033,0.022464,0.055443,0.000555,0.024728,0.446004,168
SKU0050,SKU0013,0.022464,0.05542,0.000552,0.024581,0.443534,167
SKU0050,SKU0038,0.022464,0.049878,0.000489,0.021784,0.436744,148
SKU0050,SKU0010,0.022464,0.049938,0.000489,0.021784,0.436224,148
SKU0050,SKU0022,0.022464,0.013494,0.000126,0.005593,0.414503,38
SKU0050,SKU0042,0.022464,0.016893,0.000155,0.006918,0.409518,47
SKU0050,SKU0024,0.022464,0.054785,0.000499,0.022225,0.405687,151
SKU0050,SKU0006,0.022464,0.049908,0.000453,0.020165,0.404042,137
SKU0050,SKU0037,0.022464,0.008131,7.3e-05,0.003238,0.398268,22
SKU0050,SKU0044,0.022464,0.054682,0.000473,0.021048,0.384914,143
SKU0050,SKU0015,0.022464,0.050377,0.000433,0.019282,0.382746,131
SKU0050,SKU0027,0.022464,0.049736,0.000427,0.018987,0.381764,129
SKU0050,SKU0028,0.022464,0.020345,0.000172,0.007654,0.376207,52
SKU0050,SKU0056,0.022464,0.020533,0.000169,0.007507,0.365586,51
SKU0050,SKU0019,0.022464,0.012548,0.000103,0.004563,0.363631,31
SKU0050,SKU0036,0.022464,0.008524,6.9e-05,0.003091,0.362616,21
SKU0050,SKU0041,0.022464,0.049749,0.000403,0.017957,0.360952,122
SKU0050,SKU0002,0.022464,0.049901,0.0004,0.01781,0.356902,121
SKU0050,SKU0032,0.022464,0.035862,0.000284,0.012658,0.352972,86
SKU0050,SKU0029,0.022464,0.025202,0.000195,0.008684,0.344583,59
SKU0050,SKU0001,0.022464,0.009,6.9e-05,0.003091,0.343433,21
SKU0050,SKU0026,0.022464,0.033742,0.000258,0.011481,0.340246,78
SKU0050,SKU0018,0.022464,0.005707,4.3e-05,0.001913,0.335284,13
SKU0050,SKU0031,0.022464,0.019723,0.000142,0.006329,0.320899,43
SKU0050,SKU0058,0.022464,0.02294,0.000165,0.007359,0.320809,50
SKU0050,SKU0051,0.022464,0.025328,0.000182,0.008095,0.319628,55
SKU0050,SKU0016,0.022464,0.013484,9.6e-05,0.004268,0.316564,29
SKU0050,SKU0025,0.022464,0.021773,0.000149,0.006623,0.304206,45
SKU0050,SKU0017,0.022464,0.013924,9.3e-05,0.004121,0.295994,28
SKU0050,SKU0048,0.022464,0.010528,6.3e-05,0.002797,0.265639,19
SKU0050,SKU0054,0.022464,0.021899,0.000129,0.00574,0.262132,39
SKU0050,SKU0057,0.022464,0.027718,0.000159,0.007065,0.25489,48
SKU0050,SKU0045,0.022464,0.016324,8.3e-05,0.00368,0.225418,25
SKU0050,SKU0009,0.022464,0.023932,0.000112,0.005004,0.209108,34
SKU0050,SKU0012,0.022464,0.005142,2.3e-05,0.00103,0.200391,7
SKU0050,SKU0007,0.022464,0.014555,6e-05,0.002649,0.182026,18
SKU0050,SKU0046,0.022464,0.019363,7.3e-05,0.003238,0.167237,22
SKU0050,SKU0060,0.022464,0.016251,6e-05,0.002649,0.163027,18
SKU0050,SKU0021,0.022464,0.020484,6.3e-05,0.002797,0.136528,19
SKU0050,SKU0039,0.022464,0.020533,6.3e-05,0.002797,0.136199,19
SKU0051,SKU0049,0.025328,0.04999,0.000853,0.033681,0.673758,258
SKU0051,SKU0052,0.025328,0.012614,0.000179,0.00705,0.558865,54
SKU0051,SKU0013,0.025328,0.05542,0.000694,0.027415,0.494683,210
SKU0051,SKU0036,0.025328,0.008524,0.000106,0.004178,0.490089,32
SKU0051,SKU0012,0.025328,0.005142,6.3e-05,0.00248,0.482426,19
SKU0051,SKU0015,0.025328,0.050377,0.000612,0.024151,0.479411,185
SKU0051,SKU0042,0.025328,0.016893,0.000198,0.007833,0.463685,60
SKU0051,SKU0022,0.025328,0.013494,0.000155,0.006136,0.454715,47
SKU0051,SKU0002,0.025328,0.049901,0.000565,0.022324,0.44736,171
SKU0051,SKU0044,0.025328,0.054682,0.000618,0.024413,0.446443,187
SKU0051,SKU0024,0.025328,0.054785,0.000615,0.024282,0.443225,186
SKU0051,SKU0038,0.025328,0.049878,0.000559,0.022063,0.442333,169
SKU0051,SKU0010,0.025328,0.049938,0.000559,0.022063,0.441805,169
SKU0051,SKU0027,0.025328,0.049736,0.000536,0.021149,0.425223,162
SKU0051,SKU0033,0.025328,0.055443,0.000589,0.023238,0.419128,178
SKU0051,SKU0040,0.025328,0.054699,0.000575,0.022715,0.415281,174
SKU0051,SKU0026,0.025328,0.033742,0.000347,0.013708,0.406241,105
SKU0051,SKU0019,0.025328,0.012548,0.000129,0.005091,0.405752,39
SKU0051,SKU0006,0.025328,0.049908,0.000509,0.020104,0.402832,154
SKU0051,SKU0056,0.025328,0.020533,0.000205,0.008094,0.394192,62
SKU0051,SKU0041,0.025328,0.049749,0.000496,0.019582,0.393621,150
SKU0051,SKU0028,0.025328,0.020345,0.000202,0.007963,0.391427,61
SKU0051,SKU0057,0.025328,0.027718,0.000265,0.010444,0.376789,80
SKU0051,SKU0029,0.025328,0.025202,0.000228,0.009008,0.357427,69
SKU0051,SKU0054,0.025328,0.021899,0.000195,0.007702,0.351726,59
SKU0051,SKU0059,0.025328,0.006481,5.6e-05,0.002219,0.342453,17
SKU0051,SKU0032,0.025328,0.035862,0.000308,0.012141,0.338549,93
SKU0051,SKU0025,0.025328,0.021773,0.000179,0.00705,0.323777,54
SKU0051,SKU0018,0.025328,0.005707,4.6e-05,0.001828,0.320254,14
SKU0051,SKU0050,0.025328,0.022464,0.000182,0.00718,0.319628,55
SKU0051,SKU0031,0.025328,0.019723,0.000155,0.006136,0.311096,47
SKU0051,SKU0007,0.025328,0.014555,0.000103,0.004047,0.278048,31
SKU0051,SKU0016,0.025328,0.013484,9.3e-05,0.003655,0.271093,28
SKU0051,SKU0009,0.025328,0.023932,0.000152,0.006005,0.250927,46
SKU0051,SKU0058,0.025328,0.02294,0.000139,0.005483,0.239014,42
SKU0051,SKU0048,0.025328,0.010528,6.3e-05,0.00248,0.235607,19
SKU0051,SKU0017,0.025328,0.013924,8.3e-05,0.003264,0.234403,25
SKU0051,SKU0001,0.025328,0.009,5.3e-05,0.002089,0.232081,16
SKU0051,SKU0037,0.025328,0.008131,4.6e-05,0.001828,0.22479,14
SKU0051,SKU0045,0.025328,0.016324,7.6e-05,0.003003,0.183938,23
SKU0051,SKU0046,0.025328,0.019363,8.9e-05,0.003525,0.182041,27
SKU0051,SKU0060,0.025328,0.016251,7.3e-05,0.002872,0.176729,22
SKU0051,SKU0021,0.025328,0.020484,6.9e-05,0.002742,0.13384,21
SKU0051,SKU0039,0.025328,0.020533,6.9e-05,0.002742,0.133517,21
SKU0052,SKU0022,0.012614,0.013494,0.000727,0.057667,4.27364,220
SKU0052,SKU0019,0.012614,0.012548,0.000668,0.052949,4.219698,202
SKU0052,SKU0059,0.012614,0.006481,0.000142,0.011271,1.739219,43
SKU0052,SKU0026,0.012614,0.033742,0.000681,0.053997,1.60028,206
SKU0052,SKU0036,0.012614,0.008524,0.000172,0.01363,1.599051,52
SKU0052,SKU0001,0.012614,0.009,0.000142,0.011271,1.25234,43
SKU0052,SKU0037,0.012614,0.008131,0.000122,0.009699,1.192848,37
SKU0052,SKU0032,0.012614,0.035862,0.000519,0.041153,1.147551,157
SKU0052,SKU0048,0.012614,0.010528,0.000112,0.008912,0.84654,34
SKU0052,SKU0049,0.012614,0.04999,0.00042,0.03329,0.665921,127
SKU0052,SKU0028,0.012614,0.020345,0.000162,0.012844,0.631322,49
SKU0052,SKU0025,0.012614,0.021773,0.000162,0.012844,0.589905,49
SKU0052,SKU0042,0.012614,0.016893,0.000122,0.009699,0.574127,37
SKU0052,SKU0031,0.012614,0.019723,0.000142,0.011271,0.571478,43
SKU0052,SKU0051,0.012614,0.025328,0.000179,0.014155,0.558865,54
SKU0052,SKU0050,0.012614,0.022464,0.000136,0.010747,0.47841,41
SKU0052,SKU0056,0.012614,0.020533,0.000112,0.008912,0.434039,34
SKU0052,SKU0054,0.012614,0.021899,0.000103,0.008126,0.371064,31
SKU0052,SKU0015,0.012614,0.050377,0.000149,0.011796,0.234144,45
SKU0052,SKU0041,0.012614,0.049749,0.000142,0.011271,0.226563,43
SKU0052,SKU0044,0.012614,0.054682,0.000142,0.011271,0.206123,43
SKU0052,SKU0024,0.012614,0.054785,0.000142,0.011271,0.205738,43
SKU0052,SKU0033,0.012614,0.055443,0.000139,0.011009,0.198568,42
SKU0052,SKU0040,0.012614,0.054699,0.000136,0.010747,0.196477,41
SKU0052,SKU0002,0.012614,0.049901,0.000122,0.009699,0.194355,37
SKU0052,SKU0010,0.012614,0.049938,0.000122,0.009699,0.194214,37
SKU0052,SKU0006,0.012614,0.049908,0.000112,0.008912,0.178573,34
SKU0052,SKU0038,0.012614,0.049878,0.000103,0.008126,0.162914,31
SKU0052,SKU0009,0.012614,0.023932,4.6e-05,0.00367,0.153339,14
SKU0052,SKU0027,0.012614,0.049736,9.3e-05,0.007339,0.147569,28
SKU0052,SKU0060,0.012614,0.016251,3e-05,0.002359,0.145165,9
SKU0052,SKU0007,0.012614,0.014555,2.6e-05,0.002097,0.144073,8
SKU0052,SKU0013,0.012614,0.05542,9.9e-05,0.007864,0.141894,30
SKU0052,SKU0018,0.012614,0.005707,1e-05,0.000786,0.137791,3
SKU0052,SKU0016,0.012614,0.013484,1.7e-05,0.001311,0.0972,5
SKU0052,SKU0017,0.012614,0.013924,1.7e-05,0.001311,0.09413,5
SKU0052,SKU0029,0.012614,0.025202,3e-05,0.002359,0.093609,9
SKU0052,SKU0058,0.012614,0.02294,2.3e-05,0.001835,0.079984,7
SKU0052,SKU0021,0.012614,0.020484,2e-05,0.001573,0.076781,6
SKU0052,SKU0039,0.012614,0.020533,2e-05,0.001573,0.076595,6
SKU0052,SKU0057,0.012614,0.027718,2.6e-05,0.002097,0.075654,8
SKU0052,SKU0012,0.012614,0.005142,3e-06,0.000262,0.050981,1
SKU0052,SKU0045,0.012614,0.016324,7e-06,0.000524,0.032115,2
SKU0054,SKU0049,0.021899,0.04999,0.000754,0.034425,0.688642,228
SKU0054,SKU0059,0.021899,0.006481,8.3e-05,0.003775,0.582459,25
SKU0054,SKU0042,0.021899,0.016893,0.000208,0.009512,0.563101,63
SKU0054,SKU0002,0.021899,0.049901,0.000582,0.026574,0.532534,176
SKU0054,SKU0027,0.021899,0.049736,0.000572,0.026121,0.525197,173
SKU0054,SKU0006,0.021899,0.049908,0.000569,0.02597,0.520362,172
SKU0054,SKU0044,0.021899,0.054682,0.000615,0.028084,0.513584,186
SKU0054,SKU0041,0.021899,0.049749,0.000555,0.025366,0.509882,168
SKU0054,SKU0013,0.021899,0.05542,0.000615,0.028084,0.506751,186
SKU0054,SKU0010,0.021899,0.049938,0.000552,0.025215,0.504934,167
SKU0054,SKU0015,0.021899,0.050377,0.000539,0.024611,0.488538,163
SKU0054,SKU0038,0.021899,0.049878,0.000526,0.024007,0.481319,159
SKU0054,SKU0019,0.021899,0.012548,0.000132,0.00604,0.481315,40
SKU0054,SKU0026,0.021899,0.033742,0.000354,0.016156,0.478798,107
SKU0054,SKU0024,0.021899,0.054785,0.000562,0.025668,0.468527,170
SKU0054,SKU0029,0.021899,0.025202,0.000258,0.011777,0.467312,78
SKU0054,SKU0036,0.021899,0.008524,8.6e-05,0.003926,0.460545,26
SKU0054,SKU0056,0.021899,0.020533,0.000205,0.009361,0.455913,62
SKU0054,SKU0033,0.021899,0.055443,0.000549,0.025064,0.452073,166
SKU0054,SKU0040,0.021899,0.054699,0.000513,0.023403,0.427857,155
SKU0054,SKU0018,0.021899,0.005707,5.3e-05,0.002416,0.423312,16
SKU0054,SKU0031,0.021899,0.019723,0.000182,0.008304,0.42105,55
SKU0054,SKU0032,0.021899,0.035862,0.000327,0.014948,0.416819,99
SKU0054,SKU0022,0.021899,0.013494,0.000122,0.005587,0.414016,37
SKU0054,SKU0012,0.021899,0.005142,4.6e-05,0.002114,0.41113,14
SKU0054,SKU0028,0.021899,0.020345,0.000182,0.008304,0.408185,55
SKU0054,SKU0001,0.021899,0.009,7.9e-05,0.003624,0.402629,24
SKU0054,SKU0052,0.021899,0.012614,0.000103,0.004681,0.371064,31
SKU0054,SKU0058,0.021899,0.02294,0.000182,0.008304,0.362001,55
SKU0054,SKU0051,0.021899,0.025328,0.000195,0.008908,0.351726,59
SKU0054,SKU0037,0.021899,0.008131,6e-05,0.002718,0.334269,18
SKU0054,SKU0025,0.021899,0.021773,0.000152,0.006945,0.318995,46
SKU0054,SKU0016,0.021899,0.013484,9.3e-05,0.004228,0.31354,28
SKU0054,SKU0017,0.021899,0.013924,8.9e-05,0.004077,0.292793,27
SKU0054,SKU0057,0.021899,0.027718,0.000175,0.008002,0.288707,53
SKU0054,SKU0048,0.021899,0.010528,6.3e-05,0.002869,0.272497,19
SKU0054,SKU0007,0.021899,0.014555,8.6e-05,0.003926,0.269715,26
SKU0054,SKU0050,0.021899,0.022464,0.000129,0.005889,0.262132,39
SKU0054,SKU0009,0.021899,0.023932,0.000132,0.00604,0.252361,40
SKU0054,SKU0045,0.021899,0.016324,6.3e-05,0.002869,0.175741,19
SKU0054,SKU0039,0.021899,0.020533,6.9e-05,0.003171,0.154422,21
SKU0054,SKU0046,0.021899,0.019363,5.6e-05,0.002567,0.132565,17
SKU0054,SKU0060,0.021899,0.016251,4.6e-05,0.002114,0.130073,14
SKU0054,SKU0021,0.021899,0.020484,5.6e-05,0.002567,0.125311,17
SKU0056,SKU0049,0.020533,0.04999,0.000681,0.033172,0.663573,206
SKU0056,SKU0019,0.020533,0.012548,0.000149,0.007246,0.577491,45
SKU0056,SKU0038,0.020533,0.049878,0.000585,0.028502,0.571443,177
SKU0056,SKU0027,0.020533,0.049736,0.000575,0.028019,0.563363,174
SKU0056,SKU0002,0.020533,0.049901,0.000572,0.027858,0.55827,173
SKU0056,SKU0010,0.020533,0.049938,0.000569,0.027697,0.554638,172
SKU0056,SKU0013,0.020533,0.05542,0.000608,0.02963,0.534641,184
SKU0056,SKU0042,0.020533,0.016893,0.000185,0.009018,0.533823,56
SKU0056,SKU0006,0.020533,0.049908,0.000546,0.02657,0.532383,165
