SKU_ID,Sub_Category,ABC_Class,granularity_level,granularity_value,total_revenue,total_margin,support_in_group,avg_lift,basket_dependency_score,substitution_score,abc_signal,revenue_signal,margin_signal,support_signal,lift_signal,dependency_signal,substitution_signal,delist_score,SalesIndex,MarginIndex,VelocityIndex,InventoryEfficiency,GMROI,SentimentIndex,MarketStrengthIndex,Forecasted_Sales,Forecast_Growth_Pct,Trend_Direction,Forecast_Confidence,Health_Score,Health_Band,Delist_Band,GMROI_Band,Forecast_Band,Basket_Role,Recapture_Potential,Cannibalization_Risk,Decision,Decision_Reason,Recommended_Action,Recommendation_Narrative
SKU0031,Conditioner,C,Channel,Offline,309108.83,67631.63,0.020435,0.4225,0,1.0,1.0,0.45,0.5667,0.4,0.7833,0.4917,0.8917,0.63,0.5135,0.6885,116.0982,0.3881,32.5161,0.4406,0.2179,384242.74,4.28,Upward,0.4084,0.1686,LOW_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+4.3%), LOW_HEALTH health (0.17), and MID_DELIST delist signal (0.63) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"NourishLab Color Protection Conditioner 650ml is on a declining commercial trajectory in Conditioner within Channel 'Offline'. Health score of 0.17 and forecast growth of +4.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 33 no longer justifies continued full-range support, while a delist score of 0.63 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0048,Shampoo,C,Channel,Offline,131234.06,44076.32,0.010074,0.4837,0,0.0,1.0,0.6333,0.6167,0.6333,0.55,0.4917,0.275,0.6267,0.3502,1.1015,84.8025,0.4358,42.8853,0.3247,0.2349,368956.37,3.82,Upward,0.3972,0.1866,LOW_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+3.8%), LOW_HEALTH health (0.19), and MID_DELIST delist signal (0.63) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Revynce Anti Dandruff Shampoo 200ml is on a declining commercial trajectory in Shampoo within Channel 'Offline'. Health score of 0.19 and forecast growth of +3.8% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 43 no longer justifies continued full-range support, while a delist score of 0.63 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0054,Conditioner,C,Channel,Offline,249786.1,100129.6,0.020969,0.3958,0,1.0,1.0,0.5333,0.4,0.3667,0.85,0.4917,0.8917,0.615,0.4149,1.2614,111.2249,0.3874,74.4165,0.9103,0.5819,381789.83,2.41,Upward,0.4195,0.4086,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.41), HIGH_GMROI GMROI, and flat forecast (+2.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Lustra Botanix Anti Hair Fall Conditioner 250ml is a solid C-class contributor to the Conditioner assortment within Channel 'Offline'. Health score of 0.41, GMROI of 74, and a flat forecast (+2.4%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0007,Hair Color,B,Channel,Offline,193958.92,70291.48,0.014509,0.2647,0,1.0,0.5,0.6,0.5167,0.5333,0.9833,0.4917,0.8917,0.615,0.0637,1.2434,108.8427,0.4709,61.8652,0.4119,0.5646,395523.78,1.36,Stable,0.3686,0.3108,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.31), HIGH_GMROI GMROI, and flat forecast (+1.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"EarthTress Color Protection Hair Color 400ml is a solid B-class contributor to the Hair Color assortment within Channel 'Offline'. Health score of 0.31, GMROI of 62, and a flat forecast (+1.4%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0017,Hair Color,B,Channel,Offline,233014.23,67984.11,0.01449,0.2973,0,1.0,0.5,0.5667,0.5333,0.55,0.9667,0.4917,0.8917,0.6125,0.0765,1.001,96.3288,0.3684,39.6826,0.2529,0.5455,373098.06,2.04,Upward,0.2845,0.2474,MID_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.25) and MID_DELIST delist pressure with flat forecast (+2.0%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"PureMane Anti Hair Fall Hair Color 150ml is a below-average performer in Hair Color within Channel 'Offline', with a health score of 0.25 and a flat forecast (+2.0%). While commercial KPIs are under pressure — GMROI of 40 and delist score of 0.61 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0016,Hair Color,B,Channel,Offline,270364.79,110180.22,0.012679,0.3139,0,1.0,0.5,0.5,0.3667,0.5667,0.95,0.4917,0.8917,0.5667,0.0888,1.3982,109.5408,0.4895,75.3458,0.1908,0.3804,374565.52,4.07,Upward,0.2759,0.2434,MID_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.24) and MID_DELIST delist pressure with positive forecast growth (+4.1%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"NourishLab Anti Dandruff Hair Color 500ml is a below-average performer in Hair Color within Channel 'Offline', with a health score of 0.24 and a positive forecast growth (+4.1%). While commercial KPIs are under pressure — GMROI of 75 and delist score of 0.57 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0051,Conditioner,C,Channel,Offline,409066.39,106948.95,0.024622,0.3589,0,1.0,1.0,0.3333,0.3833,0.2833,0.9167,0.4917,0.8917,0.5658,0.6795,0.8227,125.9121,0.4075,44.5726,0.4974,0.2999,374242.72,2.24,Upward,0.4142,0.2285,MID_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.23) and MID_DELIST delist pressure with flat forecast (+2.2%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Velinea Damage Repair Conditioner 200ml is a below-average performer in Conditioner within Channel 'Offline', with a health score of 0.23 and a flat forecast (+2.2%). While commercial KPIs are under pressure — GMROI of 45 and delist score of 0.57 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0025,Conditioner,C,Channel,Offline,387355.86,153274.53,0.021484,0.3827,0,1.0,1.0,0.3667,0.3,0.35,0.8667,0.4917,0.8917,0.5608,0.6434,1.2451,115.0421,0.3892,75.3286,0.3998,0.1932,375324.93,1.14,Stable,0.3843,0.2271,MID_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.23) and MID_DELIST delist pressure with flat forecast (+1.1%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Lustra Botanix Anti Dandruff Conditioner 400ml is a below-average performer in Conditioner within Channel 'Offline', with a health score of 0.23 and a flat forecast (+1.1%). While commercial KPIs are under pressure — GMROI of 75 and delist score of 0.56 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0019,Treatment,B,Channel,Offline,315834.78,56775.29,0.012536,0.598,0,0.0,0.5,0.4167,0.6,0.5833,0.3,0.4917,0.275,0.4725,3.3615,0.785,100.0956,0.4268,21.9369,0.4323,0.4818,373711.04,1.47,Stable,0.2878,0.3753,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.38), HIGH_GMROI GMROI, and flat forecast (+1.5%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"EarthTress Argan Oil Treatment 300ml is a solid B-class contributor to the Treatment assortment within Channel 'Offline'. Health score of 0.38, GMROI of 22, and a flat forecast (+1.5%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0045,Hair Oil,B,Channel,Offline,329340.47,62200.82,0.015955,0.5349,0,0.0,0.5,0.4,0.5833,0.5,0.4833,0.4917,0.275,0.4717,1.386,0.7755,137.5924,0.5945,32.037,0.8625,0.401,376059.62,3.91,Upward,0.4037,0.3439,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.34), HIGH_GMROI GMROI, and positive forecast growth (+3.9%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Velinea Color Protection Hair Oil 250ml is a solid B-class contributor to the Hair Oil assortment within Channel 'Offline'. Health score of 0.34, GMROI of 32, and a positive forecast growth (+3.9%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0022,Treatment,B,Channel,Offline,292365.37,76398.85,0.012399,0.5943,0,0.0,0.5,0.4833,0.5,0.6,0.3167,0.4917,0.275,0.47,3.1117,1.1411,109.9102,0.4886,38.8811,0.0022,0.5335,377618.48,1.61,Stable,0.3855,0.3619,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.36), HIGH_GMROI GMROI, and flat forecast (+1.6%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Anti Dandruff Treatment 200ml is a solid B-class contributor to the Treatment assortment within Channel 'Offline'. Health score of 0.36, GMROI of 39, and a flat forecast (+1.6%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0058,Hair Mask,B,Channel,Offline,523129.39,153680.43,0.022701,0.3685,0,1.0,0.5,0.3167,0.2833,0.3167,0.8833,0.4917,0.8917,0.4692,0.1091,1.0377,157.9257,0.5471,65.6927,0.4787,0.5182,379044.92,1.85,Stable,0.4269,0.304,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.30), HIGH_GMROI GMROI, and flat forecast (+1.9%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Revynce Sulphate Free Hair Mask 100ml is a solid B-class contributor to the Hair Mask assortment within Channel 'Offline'. Health score of 0.30, GMROI of 66, and a flat forecast (+1.9%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0009,Hair Mask,B,Channel,Offline,569115.08,180312.4,0.023587,0.3632,0,1.0,0.5,0.3,0.2667,0.3,0.9,0.4917,0.8917,0.4617,0.1187,1.1191,139.6294,0.5023,64.755,0.6001,0.6075,381573.54,1.04,Stable,0.308,0.3513,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.35), HIGH_GMROI GMROI, and flat forecast (+1.0%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"SilkenAura Herbal Hair Mask 200ml is a solid B-class contributor to the Hair Mask assortment within Channel 'Offline'. Health score of 0.35, GMROI of 65, and a flat forecast (+1.0%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0060,Hair Oil,B,Channel,Offline,308517.41,97793.17,0.015655,0.5139,0,0.0,0.5,0.4667,0.4167,0.5167,0.5167,0.4917,0.275,0.4575,1.2984,1.3016,105.1141,0.4475,48.7815,0.5449,0.2383,381725.12,2.75,Upward,0.4324,0.2941,MID_HEALTH,MID_DELIST,HIGH_GMROI,FLAT,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.29) and MID_DELIST delist pressure with flat forecast (+2.8%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"VitalStrand Argan Oil Hair Oil 500ml is a below-average performer in Hair Oil within Channel 'Offline', with a health score of 0.29 and a flat forecast (+2.8%). While commercial KPIs are under pressure — GMROI of 49 and delist score of 0.46 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0052,Treatment,B,Channel,Offline,311488.45,79105.38,0.012015,0.6114,0,0.0,0.5,0.4333,0.4833,0.6167,0.2833,0.4917,0.275,0.4558,3.3152,1.109,110.6568,0.5203,37.6686,0.6654,0.2083,381369.02,3.36,Upward,0.4314,0.3712,HIGH_HEALTH,MID_DELIST,HIGH_GMROI,GROWTH,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.37), HIGH_GMROI GMROI, and positive forecast growth (+3.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"NourishLab Argan Oil Treatment 250ml is a solid B-class contributor to the Treatment assortment within Channel 'Offline'. Health score of 0.37, GMROI of 38, and a positive forecast growth (+3.4%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
